-2.999999999999999889e-01,-4.000000000000000222e-01,2.000000000000000111e-01,4.000000000000000222e-01,2.000000000000000111e-01,-2.000000000000000111e-01,-1.570000000000000062e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.051878097804006651e-01,-3.988925177883882456e-01,1.948031016538399329e-01,4.011878087235770107e-01,2.425733044127451610e-01,-2.927230186637172493e-01,-1.519882112272171737e+00,1.592654094728398504e-06,1.943979282359284688e-01,-8.467876755899909902e-02,1.103008012694339096e-01,-5.816405925039558594e-04,0.000000000000000000e+00
-3.102763261042826293e-01,-3.981425861527233545e-01,1.897984334426529862e-01,4.024362241715295219e-01,2.696766325462617853e-01,-3.545733674499618182e-01,-1.485165965088698137e+00,3.011992510388418247e-06,3.782316809184770312e-01,-1.745921579411791047e-01,2.116470261753695958e-01,-8.007503198070982375e-03,0.000000000000000000e+00
-3.151900028935640252e-01,-3.975230470085540091e-01,1.849880974979067616e-01,4.036633082336599232e-01,2.905439495643852843e-01,-4.037572513981981803e-01,-1.456879779424515631e+00,4.292445112558367437e-06,5.539710474224759373e-01,-2.631971655991339754e-01,3.077331057794388536e-01,-1.695922395609641975e-02,0.000000000000000000e+00
-3.199201435358429713e-01,-3.969841912646816517e-01,1.803661526192514297e-01,4.048542277885851526e-01,3.076253898686923116e-01,-4.452428702020272411e-01,-1.432506193423715546e+00,5.474919185318721042e-06,7.223668900905992896e-01,-3.492732613794883312e-01,3.994508790885138994e-01,-2.635725037740226789e-02,0.000000000000000000e+00
-3.244683791447613985e-01,-3.965048504672156193e-01,1.759256419505740576e-01,4.060047227530925174e-01,3.220274121724756577e-01,-4.813250043207356055e-01,-1.410857775165629491e+00,6.602653714119182544e-06,8.838840507672489633e-01,-4.324426865805305886e-01,4.872387467363800684e-01,-3.579738254966136068e-02,0.000000000000000000e+00
-3.288394026568793316e-01,-3.960732250065109317e-01,1.716595104531643545e-01,4.071138303751664078e-01,3.343608320462785888e-01,-5.133020860719414991e-01,-1.391247969754574543e+00,7.719582083626951846e-06,1.038886030524198700e+00,-5.125941041436506973e-01,5.713841348232080453e-01,-4.509220844265904998e-02,0.000000000000000000e+00
-3.330389957982223259e-01,-3.956816307114727205e-01,1.675608484513483321e-01,4.081819027890264406e-01,3.450019001343549441e-01,-5.419973389807309916e-01,-1.373231024461029071e+00,8.869008952326365596e-06,1.187685909283145991e+00,-5.897253215419318018e-01,6.521063984488062459e-01,-5.414581070759064835e-02,0.000000000000000000e+00
-3.370733087195082467e-01,-3.953245365434350789e-01,1.636229730339118504e-01,4.092098776156758433e-01,3.541986303150831406e-01,-5.679723315269019634e-01,-1.356494750022958495e+00,1.009255877000615696e-05,1.330565670381119725e+00,-6.638851337424787058e-01,7.295878237701445279e-01,-6.290728713150278706e-02,0.000000000000000000e+00
-3.409485505164284724e-01,-3.949976829917596910e-01,1.598394558355878403e-01,4.101989598103653045e-01,3.621218712441722776e-01,-5.916299972975891386e-01,-1.340808559516485809e+00,1.142935819818911745e-05,1.467785150226312618e+00,-7.351476898421775985e-01,8.039875944863149604e-01,-7.135013410217937169e-02,0.000000000000000000e+00
-3.446708431720291177e-01,-3.946976323680301824e-01,1.562041295882962422e-01,4.111504672795735504e-01,3.688927209064843948e-01,-6.132701024539185530e-01,-1.325995403491131208e+00,1.291541900885926025e-05,1.599586832643272505e+00,-8.035998243134759855e-01,8.754489538545900951e-01,-7.946194552479353412e-02,0.000000000000000000e+00
-3.482461494087725762e-01,-3.944215165466428141e-01,1.527110853104714228e-01,4.120657507411578657e-01,3.745984780063136843e-01,-6.331215818231391568e-01,-1.311915373866547663e+00,1.458319191443774883e-05,1.726198732484786280e+00,-8.693342831240261637e-01,9.441032578583675727e-01,-8.723880849760703993e-02,0.000000000000000000e+00
-3.516802371294098783e-01,-3.941668843957866208e-01,1.493546651322069929e-01,4.129461504933801264e-01,3.793025104043491469e-01,-6.513625607952775454e-01,-1.298455539599006725e+00,1.646126526473600603e-05,1.847836303539294844e+00,-9.324458979222299826e-01,1.010072459546755841e+00,-9.468205392969043788e-02,0.000000000000000000e+00
-3.549786631763629519e-01,-3.939316035810559447e-01,1.461294530812406456e-01,4.137929728095841586e-01,3.830506616693253874e-01,-6.681333496552284146e-01,-1.285523348534382437e+00,1.857418566963595528e-05,1.964703804128661524e+00,-9.930293439384076937e-01,1.073470737901304428e+00,-1.017962777110504591e-01,0.000000000000000000e+00
-3.581467677538007766e-01,-3.937137939269274023e-01,1.430302649927222558e-01,4.146074772902696992e-01,3.858755744367666218e-01,-6.835451985150239329e-01,-1.273042185955557182e+00,2.094238040396409351e-05,2.076995338833128368e+00,-1.051177796572182022e+00,1.134405629982042640e+00,-1.085880877210957107e-01,0.000000000000000000e+00
-3.611896748932422740e-01,-3.935117800589689740e-01,1.400521381550022537e-01,4.153908705414389169e-01,3.877997016598832558e-01,-6.976863756530427008e-01,-1.260948298083435226e+00,2.358216395414622460e-05,2.184895694257444454e+00,-1.106982119754718497e+00,1.192978859145938486e+00,-1.150652846432120291e-01,0.000000000000000000e+00
-3.641122963709007010e-01,-3.933240563429574177e-01,1.371903210242065296e-01,4.161443035759423426e-01,3.888374592320631984e-01,-7.106264899950791580e-01,-1.249188613257607994e+00,2.650581330256140386e-05,2.288581036315778139e+00,-1.160530378896683645e+00,1.249286968829598221e+00,-1.212363114105034084e-01,0.000000000000000000e+00
-3.669193375624147380e-01,-3.931492599541330790e-01,1.344402631904874357e-01,4.168688714124397787e-01,3.889967980592320962e-01,-7.224196231312439709e-01,-1.237719173463135425e+00,2.972169854131151762e-05,2.388219509691923648e+00,-1.211907556132699293e+00,1.303421827101201025e+00,-1.271098735419753378e-01,0.000000000000000000e+00
-3.696153043204201127e-01,-3.929861494831629609e-01,1.317976056947751939e-01,4.175656139468475470e-01,3.882803721842311151e-01,-7.331066303096149817e-01,-1.226503993347469512e+00,3.323445718469402040e-05,2.483971765153131450e+00,-1.261195392883956323e+00,1.355471042485269173e+00,-1.326946702160924363e-01,0.000000000000000000e+00
-3.722045103072502692e-01,-3.928335874004502126e-01,1.292581717459641566e-01,4.182355175184146456e-01,3.866864184490650391e-01,-7.427168456169263022e-01,-1.215514226986508461e+00,3.704520213150301817e-05,2.575991431675962673e+00,-1.308472312176703234e+00,1.405518317221590374e+00,-1.379991977223291866e-01,0.000000000000000000e+00
-3.746910844217166692e-01,-3.926905252508109401e-01,1.268179578591971945e-01,4.188795167996516300e-01,3.842094250338282668e-01,-7.512693489195098051e-01,-1.204727562149422671e+00,4.115175463293188043e-05,2.664425545083929148e+00,-1.353813389553134128e+00,1.453643755510838576e+00,-1.430315999800420568e-01,0.000000000000000000e+00
-3.770789780847079165e-01,-3.925559907904111467e-01,1.244731254179720359e-01,4.194984967655362440e-01,3.808406416045310161e-01,-7.587739020120802813e-01,-1.194127787331533685e+00,4.554889486674373308e-05,2.749414941632639220e+00,-1.397290351455930280e+00,1.499924138996322265e+00,-1.477995488196112150e-01,0.000000000000000000e+00
-3.793719722256468918e-01,-3.924290764913322405e-01,1.222199926515819962e-01,4.200932945751104652e-01,3.765684674159052725e-01,-7.652316280205626597e-01,-1.183704493840373129e+00,5.022862382054873261e-05,2.831094622909408720e+00,-1.438971586203330766e+00,1.544433178409449381e+00,-1.523101417033693172e-01,0.000000000000000000e+00
