0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.749999999999999990e-04,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,5.100000000000000089e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.499999999999999981e-04,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,5.200000000000000178e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.425000000000000051e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-02,2.999999999999999889e-02,2.999999999999999889e-02,5.300000000000000266e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.899999999999999996e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,5.400000000000000355e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.374999999999999941e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.500000000000000444e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.850000000000000103e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000472e-02,6.000000000000000472e-02,6.000000000000000472e-02,5.600000000000000533e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.325000000000000264e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000666e-02,7.000000000000000666e-02,7.000000000000000666e-02,5.700000000000000622e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.800000000000000426e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,5.800000000000000711e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.275000000000000154e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,8.999999999999999667e-02,8.999999999999999667e-02,8.999999999999999667e-02,5.900000000000000799e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.749999999999999882e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,9.999999999999999167e-02,9.999999999999999167e-02,9.999999999999999167e-02,6.000000000000000888e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.224999999999999610e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.099999999999999867e-01,1.099999999999999867e-01,1.099999999999999867e-01,6.100000000000000977e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.699999999999999338e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.199999999999999817e-01,1.199999999999999817e-01,1.199999999999999817e-01,6.200000000000001066e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.174999999999999066e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.299999999999999767e-01,1.299999999999999767e-01,1.299999999999999767e-01,6.300000000000001155e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.649999999999998794e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.399999999999999856e-01,1.399999999999999856e-01,1.399999999999999856e-01,6.400000000000001243e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.124999999999998522e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.499999999999999944e-01,1.499999999999999944e-01,1.499999999999999944e-01,6.500000000000001332e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.599999999999998250e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,6.600000000000001421e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.074999999999998845e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000122e-01,1.700000000000000122e-01,1.700000000000000122e-01,6.700000000000001510e-01,0.000000000000000000e+00
